日期,省份,卖家数,父行业卖家数占比,有交易卖家数,父行业有交易卖家数占比
2019-08-01|2019-08-31,广东省,194672,19.98%,95869,40.58%
2019-08-01|2019-08-31,河南省,78158,8.02%,17797,7.53%
2019-08-01|2019-08-31,浙江省,61816,6.34%,21948,9.29%
2019-08-01|2019-08-31,江苏省,32465,3.33%,12044,5.10%
2019-08-01|2019-08-31,山东省,27847,2.86%,9308,3.94%
2019-08-01|2019-08-31,北京,26491,2.72%,8920,3.78%
2019-08-01|2019-08-31,上海,23453,2.41%,9139,3.87%
2019-08-01|2019-08-31,福建省,23035,2.36%,8018,3.39%
2019-08-01|2019-08-31,河北省,22312,2.29%,6805,2.88%
2019-08-01|2019-08-31,湖北省,14659,1.50%,5443,2.30%
2019-08-01|2019-08-31,湖南省,12849,1.32%,4066,1.72%
2019-08-01|2019-08-31,江西省,12062,1.24%,4036,1.71%
2019-08-01|2019-08-31,安徽省,11465,1.18%,4343,1.84%
2019-08-01|2019-08-31,四川省,10915,1.12%,3819,1.62%
2019-08-01|2019-08-31,山西省,10676,1.10%,2631,1.11%
2019-08-01|2019-08-31,香港特别行政区,8583,0.88%,2825,1.20%
2019-08-01|2019-08-31,广西壮族自治区,7990,0.82%,3050,1.29%
2019-08-01|2019-08-31,辽宁省,7283,0.75%,2274,0.96%
2019-08-01|2019-08-31,陕西省,6891,0.71%,1731,0.73%
2019-08-01|2019-08-31,天津,5129,0.53%,1466,0.62%
2019-08-01|2019-08-31,重庆,4393,0.45%,1465,0.62%
2019-08-01|2019-08-31,台湾,4307,0.44%,1554,0.66%
2019-08-01|2019-08-31,黑龙江省,4226,0.43%,1238,0.52%
2019-08-01|2019-08-31,贵州省,4223,0.43%,932,0.39%
2019-08-01|2019-08-31,云南省,4070,0.42%,1007,0.43%
2019-08-01|2019-08-31,澳门特别行政区,3266,0.34%,998,0.42%
2019-08-01|2019-08-31,吉林省,2766,0.28%,663,0.28%
2019-08-01|2019-08-31,新疆维吾尔自治区,2105,0.22%,618,0.26%
2019-08-01|2019-08-31,内蒙古自治区,1960,0.20%,496,0.21%
2019-08-01|2019-08-31,甘肃省,1446,0.15%,280,0.12%
2019-08-01|2019-08-31,海南省,897,0.09%,224,0.09%
2019-08-01|2019-08-31,西藏自治区,461,0.05%,125,0.05%
2019-08-01|2019-08-31,宁夏回族自治区,428,0.04%,94,0.04%
2019-08-01|2019-08-31,青海省,349,0.04%,75,0.03%
