日期,省份,卖家数,父行业卖家数占比,有交易卖家数,父行业有交易卖家数占比
2018-07-01|2018-07-31,广东省,193021,23.41%,104635,42.38%
2018-07-01|2018-07-31,浙江省,58605,7.11%,25020,10.13%
2018-07-01|2018-07-31,河南省,57406,6.96%,19404,7.86%
2018-07-01|2018-07-31,江苏省,33743,4.09%,13801,5.59%
2018-07-01|2018-07-31,河北省,25572,3.10%,10403,4.21%
2018-07-01|2018-07-31,上海,24900,3.02%,10804,4.38%
2018-07-01|2018-07-31,北京,24616,2.99%,10023,4.06%
2018-07-01|2018-07-31,山东省,23383,2.84%,8860,3.59%
2018-07-01|2018-07-31,福建省,19691,2.39%,8062,3.27%
2018-07-01|2018-07-31,湖北省,14115,1.71%,6307,2.55%
2018-07-01|2018-07-31,山西省,12680,1.54%,3778,1.53%
2018-07-01|2018-07-31,湖南省,11990,1.45%,4638,1.88%
2018-07-01|2018-07-31,安徽省,10437,1.27%,4523,1.83%
2018-07-01|2018-07-31,四川省,10069,1.22%,3897,1.58%
2018-07-01|2018-07-31,江西省,9534,1.16%,3666,1.48%
2018-07-01|2018-07-31,辽宁省,6913,0.84%,2516,1.02%
2018-07-01|2018-07-31,广西壮族自治区,5833,0.71%,1870,0.76%
2018-07-01|2018-07-31,陕西省,5304,0.64%,1651,0.67%
2018-07-01|2018-07-31,重庆,4129,0.50%,1455,0.59%
2018-07-01|2018-07-31,天津,4077,0.49%,1403,0.57%
2018-07-01|2018-07-31,黑龙江省,3735,0.45%,1045,0.42%
2018-07-01|2018-07-31,云南省,3381,0.41%,960,0.39%
2018-07-01|2018-07-31,香港特别行政区,3121,0.38%,1538,0.62%
2018-07-01|2018-07-31,贵州省,2342,0.28%,679,0.27%
2018-07-01|2018-07-31,吉林省,2328,0.28%,718,0.29%
2018-07-01|2018-07-31,台湾,1755,0.21%,907,0.37%
2018-07-01|2018-07-31,内蒙古自治区,1646,0.20%,500,0.20%
2018-07-01|2018-07-31,甘肃省,1345,0.16%,357,0.14%
2018-07-01|2018-07-31,新疆维吾尔自治区,1200,0.15%,408,0.17%
2018-07-01|2018-07-31,澳门特别行政区,1120,0.14%,504,0.20%
2018-07-01|2018-07-31,海南省,907,0.11%,269,0.11%
2018-07-01|2018-07-31,宁夏回族自治区,392,0.05%,98,0.04%
2018-07-01|2018-07-31,西藏自治区,245,0.03%,93,0.04%
2018-07-01|2018-07-31,青海省,167,0.02%,47,0.02%
