日期,省份,卖家数,父行业卖家数占比,有交易卖家数,父行业有交易卖家数占比
2019-02-01|2019-02-28,广东省,183754,20.43%,84807,42.21%
2019-02-01|2019-02-28,河南省,60331,6.71%,14056,7.00%
2019-02-01|2019-02-28,浙江省,55265,6.15%,18327,9.12%
2019-02-01|2019-02-28,江苏省,31710,3.53%,10590,5.27%
2019-02-01|2019-02-28,山东省,25374,2.82%,7719,3.84%
2019-02-01|2019-02-28,北京,24185,2.69%,7724,3.84%
2019-02-01|2019-02-28,上海,22931,2.55%,8485,4.22%
2019-02-01|2019-02-28,河北省,22744,2.53%,6779,3.37%
2019-02-01|2019-02-28,福建省,19792,2.20%,6393,3.18%
2019-02-01|2019-02-28,湖北省,13500,1.50%,4802,2.39%
2019-02-01|2019-02-28,湖南省,11170,1.24%,3212,1.60%
2019-02-01|2019-02-28,山西省,10699,1.19%,2562,1.28%
2019-02-01|2019-02-28,四川省,10420,1.16%,3255,1.62%
2019-02-01|2019-02-28,安徽省,9966,1.11%,3657,1.82%
2019-02-01|2019-02-28,江西省,9720,1.08%,2931,1.46%
2019-02-01|2019-02-28,辽宁省,6846,0.76%,1965,0.98%
2019-02-01|2019-02-28,广西壮族自治区,6522,0.73%,1629,0.81%
2019-02-01|2019-02-28,陕西省,5883,0.65%,1357,0.68%
2019-02-01|2019-02-28,香港特别行政区,5031,0.56%,1748,0.87%
2019-02-01|2019-02-28,天津,4470,0.50%,1171,0.58%
2019-02-01|2019-02-28,重庆,4221,0.47%,1194,0.59%
2019-02-01|2019-02-28,云南省,4042,0.45%,788,0.39%
2019-02-01|2019-02-28,贵州省,3794,0.42%,591,0.29%
2019-02-01|2019-02-28,黑龙江省,3646,0.41%,801,0.40%
2019-02-01|2019-02-28,台湾,2808,0.31%,978,0.49%
2019-02-01|2019-02-28,吉林省,2493,0.28%,572,0.28%
2019-02-01|2019-02-28,澳门特别行政区,2309,0.26%,820,0.41%
2019-02-01|2019-02-28,内蒙古自治区,1740,0.19%,362,0.18%
2019-02-01|2019-02-28,新疆维吾尔自治区,1724,0.19%,477,0.24%
2019-02-01|2019-02-28,甘肃省,1471,0.16%,243,0.12%
2019-02-01|2019-02-28,海南省,782,0.09%,178,0.09%
2019-02-01|2019-02-28,宁夏回族自治区,389,0.04%,77,0.04%
2019-02-01|2019-02-28,西藏自治区,283,0.03%,83,0.04%
2019-02-01|2019-02-28,青海省,250,0.03%,42,0.02%
