日期,省份,卖家数,父行业卖家数占比,有交易卖家数,父行业有交易卖家数占比
2018-06-01|2018-06-30,广东省,191634,22.53%,104441,44.23%
2018-06-01|2018-06-30,浙江省,57770,6.79%,24468,10.36%
2018-06-01|2018-06-30,河南省,55690,6.55%,19015,8.05%
2018-06-01|2018-06-30,江苏省,33556,3.95%,13834,5.86%
2018-06-01|2018-06-30,河北省,25376,2.98%,10434,4.42%
2018-06-01|2018-06-30,上海,24770,2.91%,10797,4.57%
2018-06-01|2018-06-30,北京,24599,2.89%,9944,4.21%
2018-06-01|2018-06-30,山东省,22835,2.69%,8692,3.68%
2018-06-01|2018-06-30,福建省,19084,2.24%,7934,3.36%
2018-06-01|2018-06-30,湖北省,14059,1.65%,6233,2.64%
2018-06-01|2018-06-30,山西省,12740,1.50%,3751,1.59%
2018-06-01|2018-06-30,湖南省,11722,1.38%,4522,1.91%
2018-06-01|2018-06-30,安徽省,10352,1.22%,4598,1.95%
2018-06-01|2018-06-30,四川省,9930,1.17%,3855,1.63%
2018-06-01|2018-06-30,江西省,9436,1.11%,3664,1.55%
2018-06-01|2018-06-30,辽宁省,6851,0.81%,2420,1.02%
2018-06-01|2018-06-30,广西壮族自治区,5594,0.66%,1854,0.79%
2018-06-01|2018-06-30,陕西省,5168,0.61%,1634,0.69%
2018-06-01|2018-06-30,重庆,4001,0.47%,1414,0.60%
2018-06-01|2018-06-30,天津,3973,0.47%,1393,0.59%
2018-06-01|2018-06-30,黑龙江省,3592,0.42%,1039,0.44%
2018-06-01|2018-06-30,云南省,3135,0.37%,902,0.38%
2018-06-01|2018-06-30,香港特别行政区,2749,0.32%,1374,0.58%
2018-06-01|2018-06-30,吉林省,2260,0.27%,709,0.30%
2018-06-01|2018-06-30,贵州省,2205,0.26%,619,0.26%
2018-06-01|2018-06-30,内蒙古自治区,1629,0.19%,486,0.21%
2018-06-01|2018-06-30,台湾,1514,0.18%,800,0.34%
2018-06-01|2018-06-30,甘肃省,1358,0.16%,360,0.15%
2018-06-01|2018-06-30,新疆维吾尔自治区,1108,0.13%,380,0.16%
2018-06-01|2018-06-30,澳门特别行政区,922,0.11%,436,0.18%
2018-06-01|2018-06-30,海南省,864,0.10%,253,0.11%
2018-06-01|2018-06-30,宁夏回族自治区,376,0.04%,90,0.04%
2018-06-01|2018-06-30,西藏自治区,231,0.03%,98,0.04%
2018-06-01|2018-06-30,青海省,163,0.02%,43,0.02%
